Date,Position,AUD 1 Day Lag,Australian Dollar Spot,Australia Sell 5Y & Buy 10Y Bo,Australia Sell 2Y & Buy 5Y Bon,AUS/US 10YR,Australia-U.S. 2y Yield Spread,STXE 600 Û Pr,MSCI EM,MARKIT ITRX AUSTRALIA 06/21,S&P 500 INDEX,HANG SENG CHINA ENT INDX,S&P/ASX 200 INDEX,Generic 1st 'HG' Future,Generic 1st 'GC' Future,China Domestic Steel Rebar 25,Iron Ore delivered to Qingdao,Generic 1st 'XW' Future,DOLLAR INDEX SPOT,Citi Terms of Trade Index - Au,Bloomberg JPMorgan Asia Dollar,AUD-USD RR 25D 3M,CBOE SPX VOLATILITY INDX
2/18/2015,Short,0.779200,0.781100,56.300000,9.700000,52.170100,1.304000,380.370000,985.010000,90.555000,2099.680000,12066.100000,5915.684000,261.450000,1199.700000,2509.000000,63.440000,70.650000,94.198000,6.320000,111.940000,-2.035000,15.450000
2/19/2015,Long,0.784200,0.779200,58.700000,9.950000,43.204200,1.233600,381.410000,985.070000,89.083000,2097.450000,12066.100000,5904.229000,262.000000,1207.100000,2509.000000,63.440000,70.250000,94.404000,5.860000,111.820000,-1.995000,15.290000
2/20/2015,Short,0.780200,0.784200,57.800000,9.600000,45.909800,1.239900,382.270000,984.420000,88.973000,2110.300000,12066.100000,5881.537000,259.450000,1204.400000,2509.000000,63.440000,70.800000,94.253000,5.910000,111.700000,-2.017500,14.300000
2/23/2015,Long,0.783100,0.780200,54.600000,9.450000,52.483600,1.282300,385.080000,983.470000,86.931000,2109.660000,12041.490000,5907.980000,259.250000,1200.300000,2509.000000,63.440000,70.850000,94.569000,5.730000,111.860000,-2.022500,14.560000
2/24/2015,Long,0.788700,0.783100,53.600000,8.950000,56.572300,1.323100,387.250000,987.890000,86.917000,2115.480000,12046.200000,5926.989000,264.800000,1196.900000,2509.000000,64.010000,71.050000,94.493000,5.900000,112.020000,-1.950000,13.690000
2/25/2015,Short,0.780000,0.788700,48.600000,8.000000,53.073800,1.264900,386.760000,992.800000,85.375000,2113.860000,12064.800000,5944.905000,266.350000,1201.000000,2509.000000,62.940000,69.900000,94.213000,5.600000,112.210000,-1.762500,13.840000
2/26/2015,Long,0.780800,0.780000,54.400000,8.750000,38.996200,1.159900,390.690000,993.820000,84.875000,2110.740000,12227.750000,5908.492000,271.400000,1210.100000,2510.000000,62.370000,71.100000,95.292000,5.920000,112.140000,-1.840000,13.910000
2/27/2015,Short,0.776600,0.780800,55.100000,9.050000,46.649100,1.174100,392.210000,990.280000,83.637000,2104.500000,12185.850000,5928.767000,271.600000,1213.100000,2510.000000,62.560000,71.050000,95.293000,6.130000,111.980000,-1.955000,13.340000
3/02/2015,Long,0.781700,0.776600,56.700000,8.200000,41.274200,1.149100,391.290000,988.260000,82.583000,2117.390000,12213.750000,5958.882000,271.100000,1208.200000,2512.000000,62.830000,70.550000,95.462000,5.850000,111.900000,-2.107500,13.040000
3/03/2015,Short,0.781700,0.781700,60.100000,8.050000,42.983300,1.192500,387.680000,986.200000,82.561000,2107.780000,11945.250000,5933.900000,267.350000,1204.400000,2509.000000,62.240000,67.300000,95.383000,5.600000,112.080000,-1.985000,13.860000
3/04/2015,Short,0.778200,0.781700,57.700000,9.150000,51.806700,1.257900,390.610000,976.270000,83.375000,2098.530000,11738.670000,5901.593000,267.700000,1200.900000,2502.000000,61.940000,67.050000,95.965000,5.340000,111.780000,-1.932500,14.230000
3/05/2015,Short,0.771600,0.778200,59.100000,9.700000,50.930100,1.285300,393.780000,974.570000,81.979000,2101.040000,11597.770000,5904.162000,267.200000,1196.200000,2493.000000,59.730000,67.000000,96.378000,5.080000,111.800000,-1.960000,14.040000
3/06/2015,Short,0.770200,0.771600,59.500000,10.250000,39.486600,1.191300,394.180000,971.230000,81.304000,2071.260000,11606.930000,5898.861000,262.900000,1164.300000,2483.000000,59.490000,65.500000,97.615000,3.940000,111.410000,-1.912500,15.200000
3/09/2015,Short,0.762600,0.770200,60.900000,12.900000,54.803100,1.269100,393.190000,959.220000,83.096000,2079.430000,11675.920000,5821.350000,268.700000,1166.500000,2477.000000,58.580000,65.250000,97.588000,3.820000,111.440000,-1.965000,15.060000
3/10/2015,Short,0.759600,0.762600,57.300000,12.600000,54.655900,1.253800,389.660000,943.730000,84.417000,2044.160000,11507.630000,5824.191000,263.500000,1160.100000,2472.000000,58.150000,65.000000,98.618000,3.570000,110.980000,-2.077500,16.690000
3/11/2015,Long,0.770800,0.759600,58.000000,10.550000,48.018900,1.187300,395.480000,943.030000,85.335000,2040.240000,11417.340000,5793.196000,262.250000,1150.600000,2473.000000,57.610000,65.500000,99.795000,3.620000,111.010000,-2.167500,16.870000
3/12/2015,Short,0.763700,0.770800,54.500000,10.650000,39.886500,1.161400,395.360000,948.520000,84.330000,2065.950000,11565.800000,5850.169000,267.450000,1151.900000,2489.000000,57.970000,65.250000,99.435000,3.880000,111.260000,-2.000000,15.420000
3/13/2015,Long,0.764000,0.763700,54.300000,10.450000,43.629900,1.221000,396.610000,939.560000,83.500000,2053.400000,11712.230000,5814.543000,267.850000,1152.400000,2520.000000,57.660000,64.950000,100.330000,3.700000,110.810000,-2.022500,16.000000
3/16/2015,Short,0.761700,0.764000,51.700000,8.650000,40.753500,1.180600,400.180000,940.570000,87.433000,2081.190000,11813.780000,5797.658000,267.750000,1153.200000,2520.000000,58.900000,64.450000,99.604000,3.780000,111.010000,-2.050000,15.610000
3/17/2015,Long,0.777400,0.761700,49.000000,8.750000,42.209100,1.187200,397.330000,949.060000,84.613000,2074.280000,11837.780000,5842.121000,264.150000,1148.200000,2544.000000,56.950000,64.700000,99.585000,3.540000,111.170000,-2.015000,15.660000
3/18/2015,Short,0.764900,0.777400,47.600000,7.550000,53.430800,1.298500,398.650000,956.730000,84.625000,2099.500000,11981.970000,5842.347000,258.700000,1151.300000,2557.000000,55.480000,64.650000,98.550000,2.770000,111.830000,-2.055000,13.970000
3/19/2015,Long,0.777500,0.764900,46.800000,7.600000,37.971100,1.176800,400.830000,964.970000,81.451000,2089.270000,12122.200000,5950.813000,267.450000,1169.000000,2569.000000,55.000000,64.350000,99.260000,2.910000,111.720000,-2.077500,14.070000
3/20/2015,Long,0.788000,0.777500,50.500000,8.650000,45.348900,1.186300,404.010000,969.530000,92.750000,2108.100000,12156.400000,5975.491000,277.500000,1184.600000,2569.000000,54.660000,64.050000,97.909000,2.690000,112.060000,-2.050000,13.020000
3/23/2015,Short,0.787700,0.788000,49.400000,8.450000,47.571800,1.212200,401.240000,975.380000,91.667000,2104.420000,12177.820000,5956.137000,280.800000,1187.700000,2619.000000,54.810000,62.400000,97.033000,2.780000,112.300000,-2.020000,13.410000
3/24/2015,Short,0.784500,0.787700,46.600000,7.600000,49.865700,1.221800,402.490000,978.250000,91.138000,2091.500000,12005.020000,5969.083000,281.500000,1191.400000,2540.000000,55.860000,62.750000,97.193000,3.130000,112.230000,-1.960000,13.620000
3/25/2015,Short,0.782800,0.784500,49.400000,6.300000,39.775700,1.151900,397.950000,976.150000,91.572000,2061.050000,11968.910000,5973.315000,280.500000,1197.000000,2686.000000,55.810000,63.250000,96.979000,2.400000,112.230000,-1.962500,15.440000
3/26/2015,Short,0.775200,0.782800,50.500000,5.950000,33.683500,1.147000,394.540000,962.460000,93.317000,2056.150000,11919.690000,5879.058000,282.150000,1204.800000,2674.000000,55.360000,63.350000,97.436000,2.220000,112.030000,-2.112500,15.800000
3/27/2015,Short,0.765400,0.775200,51.700000,6.550000,44.578600,1.203800,395.540000,958.110000,91.917000,2061.020000,11898.090000,5919.936000,277.500000,1199.800000,2658.000000,53.140000,63.300000,97.291000,2.080000,112.090000,-2.137500,15.070000
3/30/2015,Short,0.760700,0.765400,52.900000,6.200000,41.324200,1.171600,399.840000,968.910000,90.724000,2086.240000,12306.560000,5846.090000,278.150000,1184.800000,2645.000000,52.690000,57.200000,97.975000,1.930000,111.950000,-2.170000,14.510000
3/31/2015,Short,0.760000,0.760700,49.700000,5.200000,39.611800,1.175100,397.300000,974.570000,90.632000,2067.890000,12346.090000,5891.505000,274.000000,1183.100000,2640.000000,51.350000,56.800000,98.357000,1.100000,112.090000,-2.162500,15.290000
4/01/2015,Short,0.759200,0.760000,45.400000,13.050000,47.698200,1.183500,398.520000,982.930000,90.201000,2059.690000,12537.280000,5860.753000,274.850000,1208.100000,2634.000000,49.530000,56.000000,98.185000,-0.230000,112.450000,-2.177500,15.110000
4/02/2015,Long,0.763300,0.759200,45.000000,13.700000,38.752700,1.139100,397.800000,992.860000,89.983000,2066.960000,12663.120000,5898.582000,273.400000,1200.900000,2630.000000,47.080000,55.600000,97.436000,-0.340000,112.640000,-2.185000,14.670000
4/03/2015,Short,0.759200,0.763300,43.000000,11.400000,45.606100,1.195100,397.800000,994.320000,89.983000,2066.960000,12663.120000,5898.582000,273.400000,1200.900000,2612.000000,47.080000,55.600000,96.545000,-0.340000,113.280000,-2.185000,14.670000
4/06/2015,Long,0.763300,0.759200,43.000000,11.350000,39.980500,1.175500,397.800000,1005.860000,89.983000,2080.620000,12663.120000,5898.582000,271.700000,1218.600000,2612.000000,47.080000,55.600000,96.777000,-0.640000,113.270000,-2.085000,14.740000
4/07/2015,Long,0.768400,0.763300,42.900000,14.200000,46.499500,1.234400,404.340000,1006.260000,88.226000,2076.330000,12663.120000,5925.966000,276.300000,1210.600000,2585.000000,48.060000,55.000000,97.830000,-0.480000,112.580000,-1.977500,14.780000
4/08/2015,Long,0.769200,0.768400,42.600000,13.850000,42.305400,1.206400,404.660000,1021.050000,86.724000,2081.900000,13396.590000,5960.731000,273.150000,1203.100000,2572.000000,48.050000,54.800000,97.940000,-0.280000,112.630000,-1.955000,13.980000
4/09/2015,Short,0.768200,0.769200,44.300000,13.900000,38.840800,1.191400,409.150000,1028.630000,86.173000,2091.180000,13748.370000,5932.217000,272.900000,1193.600000,2548.000000,48.340000,55.300000,99.155000,-0.990000,112.420000,-1.915000,13.090000
4/10/2015,Short,0.758900,0.768200,44.200000,12.850000,41.893300,1.213700,412.930000,1034.590000,85.287000,2102.060000,13987.530000,5968.366000,273.400000,1204.600000,2529.000000,47.530000,54.650000,99.338000,-1.110000,112.420000,-1.850000,12.580000
4/13/2015,Long,0.762600,0.758900,45.700000,12.950000,41.402700,1.201200,413.630000,1041.460000,85.110000,2092.430000,14590.450000,5960.271000,271.900000,1199.300000,2527.000000,48.820000,55.000000,99.490000,-0.440000,112.060000,-2.005000,13.940000
4/14/2015,Long,0.768200,0.762600,45.300000,13.000000,40.779800,1.186700,411.700000,1036.770000,86.397000,2095.840000,14264.810000,5946.552000,270.000000,1192.800000,2531.000000,50.780000,55.400000,98.733000,-0.040000,112.410000,-1.922500,13.670000
4/15/2015,Long,0.780300,0.768200,45.200000,12.450000,39.376200,1.183300,414.060000,1036.870000,86.585000,2106.630000,14471.820000,5908.418000,271.250000,1201.500000,2533.000000,50.330000,55.700000,98.319000,-0.400000,112.510000,-1.877500,12.840000
4/16/2015,Short,0.778200,0.780300,43.000000,11.050000,47.805200,1.318100,410.930000,1052.250000,86.583000,2104.990000,14720.130000,5947.473000,277.400000,1198.000000,2531.000000,49.780000,56.800000,97.415000,0.220000,112.890000,-1.802500,12.600000
4/17/2015,Short,0.772500,0.778200,41.900000,10.150000,48.697800,1.297200,403.690000,1042.680000,87.668000,2081.180000,14536.670000,5877.870000,277.400000,1202.900000,2526.000000,50.930000,57.900000,97.520000,0.500000,112.890000,-1.707500,13.890000
4/20/2015,Short,0.771100,0.772500,42.100000,10.650000,50.666800,1.323000,406.870000,1033.770000,88.335000,2100.400000,14111.340000,5833.118000,273.250000,1193.500000,2518.000000,51.570000,57.400000,97.941000,-0.400000,112.620000,-1.682500,13.300000
4/21/2015,Long,0.775500,0.771100,42.700000,10.550000,48.302200,1.316600,409.120000,1042.210000,87.894000,2097.290000,14531.280000,5872.343000,270.200000,1202.900000,2511.000000,51.040000,58.300000,98.004000,-0.090000,112.710000,-1.785000,13.250000
4/22/2015,Long,0.777800,0.775500,41.500000,10.050000,45.849200,1.349600,408.990000,1047.610000,88.332000,2107.960000,14669.730000,5837.493000,266.550000,1186.900000,2504.000000,54.040000,58.300000,97.932000,0.600000,112.810000,-1.770000,12.710000
4/23/2015,Long,0.782400,0.777800,45.600000,11.350000,56.357100,1.399100,407.180000,1053.910000,87.458000,2112.930000,14478.200000,5844.772000,269.400000,1194.400000,2500.000000,54.820000,58.400000,97.278000,0.250000,112.850000,-1.805000,12.480000
4/24/2015,Long,0.785800,0.782400,45.600000,11.700000,62.514200,1.430400,408.420000,1060.500000,87.324000,2117.690000,14488.990000,5933.291000,274.800000,1175.200000,2502.000000,57.810000,58.550000,96.922000,2.010000,113.000000,-1.742500,12.290000
4/27/2015,Long,0.802200,0.785800,47.300000,11.150000,58.092600,1.374400,412.420000,1065.620000,86.926000,2108.920000,14741.200000,5982.694000,277.000000,1203.300000,2514.000000,59.090000,61.650000,96.765000,2.630000,113.210000,-1.730000,13.120000
4/28/2015,Short,0.800800,0.802200,46.700000,11.600000,55.385700,1.387500,406.280000,1067.010000,87.235000,2114.760000,14714.790000,5948.543000,278.000000,1214.000000,2520.000000,59.880000,61.950000,96.092000,2.050000,113.380000,-1.592500,12.410000
4/29/2015,Short,0.790500,0.800800,49.300000,12.450000,55.449800,1.397500,397.300000,1059.510000,87.707000,2106.850000,14603.040000,5838.583000,279.500000,1210.000000,2524.000000,57.130000,61.900000,95.209000,1.580000,113.220000,-1.765000,13.390000
4/30/2015,Short,0.785100,0.790500,53.100000,14.250000,61.457200,1.383800,395.790000,1047.780000,88.323000,2085.510000,14431.110000,5789.983000,288.650000,1182.400000,2525.000000,56.180000,62.050000,94.600000,2.000000,112.960000,-1.892500,14.550000
5/01/2015,Short,0.783800,0.785100,56.300000,17.150000,56.647500,1.328300,394.660000,1045.990000,87.790000,2108.290000,14431.110000,5814.400000,293.150000,1174.500000,2525.000000,56.180000,62.200000,95.297000,1.930000,112.680000,-1.985000,12.700000
5/04/2015,Long,0.794200,0.783800,57.600000,18.050000,54.553200,1.312400,396.820000,1048.200000,87.543000,2114.490000,14459.150000,5827.538000,292.400000,1186.800000,2530.000000,57.550000,62.200000,95.480000,3.000000,112.650000,-2.040000,12.850000
5/05/2015,Long,0.796900,0.794200,57.000000,19.900000,60.794000,1.379700,391.010000,1047.930000,87.292000,2089.460000,14077.620000,5826.520000,294.000000,1193.200000,2527.000000,58.700000,62.500000,95.076000,3.420000,112.750000,-1.880000,14.310000
5/06/2015,Short,0.790700,0.796900,59.100000,23.000000,68.112900,1.445900,388.680000,1040.440000,88.137000,2080.150000,13997.350000,5692.160000,293.250000,1190.300000,2526.000000,60.890000,62.300000,94.087000,3.730000,112.900000,-1.830000,15.150000
5/07/2015,Long,0.793200,0.790700,63.100000,24.400000,80.899500,1.460200,388.980000,1024.910000,89.334000,2088.000000,13768.470000,5645.690000,292.600000,1182.200000,2512.000000,60.360000,61.850000,94.635000,2.990000,112.360000,-1.825000,15.130000
5/08/2015,Short,0.789100,0.793200,57.400000,20.100000,69.272000,1.467600,400.160000,1034.940000,88.167000,2116.100000,14049.660000,5634.557000,293.100000,1188.900000,2499.000000,61.400000,61.850000,94.794000,3.470000,112.620000,-1.845000,12.860000
5/11/2015,Long,0.797600,0.789100,57.700000,20.000000,57.300200,1.435000,401.340000,1036.020000,86.669000,2105.330000,14182.980000,5625.236000,291.750000,1183.000000,2492.000000,63.020000,61.600000,95.011000,3.670000,112.180000,-1.770000,13.850000
5/12/2015,Long,0.811300,0.797600,62.800000,23.950000,79.356600,1.552400,396.090000,1029.030000,88.375000,2099.120000,13973.000000,5674.736000,295.050000,1192.400000,2487.000000,62.880000,61.400000,94.534000,3.560000,112.290000,-1.745000,13.860000
5/13/2015,Short,0.808100,0.811300,58.900000,25.500000,66.086100,1.507100,395.460000,1033.880000,87.915000,2098.480000,13859.550000,5715.148000,295.000000,1218.200000,2484.000000,62.580000,61.400000,93.617000,3.910000,112.540000,-1.640000,13.760000
5/14/2015,Short,0.803400,0.808100,63.100000,26.950000,76.488900,1.524900,397.990000,1035.800000,88.660000,2121.100000,13775.950000,5696.569000,294.600000,1225.200000,2473.000000,62.300000,61.500000,93.457000,3.320000,112.810000,-1.510000,12.740000
5/15/2015,Short,0.799100,0.803400,60.400000,25.800000,75.205600,1.469200,396.450000,1043.400000,87.041000,2122.730000,14009.760000,5735.495000,294.900000,1225.300000,2467.000000,61.310000,61.300000,93.135000,3.540000,112.880000,-1.565000,12.380000
5/18/2015,Short,0.791500,0.799100,58.500000,24.300000,63.452400,1.433000,398.090000,1040.950000,87.428000,2129.200000,13926.280000,5659.166000,293.000000,1227.600000,2458.000000,60.650000,60.650000,94.221000,3.210000,112.590000,-1.565000,12.730000
5/19/2015,Short,0.787500,0.791500,62.000000,25.900000,65.716900,1.423500,404.780000,1040.890000,87.465000,2127.830000,14191.500000,5615.497000,286.150000,1206.700000,2446.000000,58.530000,60.150000,95.267000,2.870000,112.360000,-1.630000,12.850000
5/20/2015,Long,0.789600,0.787500,63.500000,26.500000,72.085300,1.456700,406.420000,1036.100000,87.958000,2125.850000,14235.900000,5610.301000,285.150000,1208.700000,2435.000000,57.120000,60.150000,95.448000,2.040000,112.410000,-1.610000,12.880000
5/21/2015,Short,0.782300,0.789600,65.000000,26.000000,75.197500,1.435800,407.870000,1032.700000,88.467000,2130.820000,14132.160000,5662.271000,287.100000,1204.100000,2425.000000,57.910000,60.300000,95.255000,1.760000,112.550000,-1.595000,12.110000
5/22/2015,Long,0.782400,0.782300,63.300000,25.750000,70.756000,1.389800,407.740000,1037.620000,88.153000,2126.060000,14433.360000,5664.743000,283.350000,1204.000000,2419.000000,59.960000,60.000000,96.014000,1.670000,112.560000,-1.632500,12.130000
5/25/2015,Short,0.773500,0.782400,63.000000,25.650000,70.156000,1.388000,406.560000,1035.330000,88.539000,2126.060000,14433.360000,5721.476000,283.350000,1204.000000,2408.000000,61.180000,60.000000,96.014000,1.670000,112.350000,-1.635000,12.130000
5/26/2015,Short,0.772900,0.773500,62.600000,25.600000,77.779600,1.400200,403.610000,1026.450000,89.125000,2104.200000,14801.940000,5773.383000,285.350000,1186.900000,2407.000000,62.780000,60.050000,97.299000,1.750000,111.940000,-1.637500,14.060000
5/27/2015,Short,0.764900,0.772900,58.600000,22.950000,71.079400,1.347200,408.880000,1019.090000,89.675000,2123.480000,14701.880000,5725.253000,281.600000,1185.600000,2408.000000,63.100000,60.100000,97.371000,2.540000,111.940000,-1.650000,13.270000
5/28/2015,Short,0.764500,0.764900,60.300000,21.350000,64.204700,1.309100,406.830000,1009.520000,89.458000,2120.790000,14183.000000,5713.086000,276.750000,1188.100000,2400.000000,62.330000,60.100000,96.965000,2.380000,112.030000,-1.660000,13.310000
5/29/2015,Short,0.760600,0.764500,61.600000,21.000000,60.830200,1.274200,399.870000,1004.220000,90.344000,2107.390000,14103.810000,5777.160000,272.800000,1189.400000,2395.000000,61.850000,60.050000,96.907000,2.080000,111.930000,-1.647500,13.840000
6/01/2015,Long,0.777200,0.760600,62.100000,20.250000,52.889900,1.218300,400.570000,1002.930000,90.144000,2111.730000,14299.450000,5735.402000,272.000000,1188.300000,2392.000000,61.850000,57.200000,97.392000,2.190000,111.810000,-1.647500,13.970000
6/02/2015,Long,0.778700,0.777200,60.100000,19.000000,47.856300,1.275100,396.450000,999.870000,89.915000,2109.600000,14201.630000,5636.013000,273.600000,1194.100000,2384.000000,63.020000,57.750000,95.835000,3.150000,112.050000,-1.625000,14.240000
6/03/2015,Short,0.768800,0.778700,64.600000,21.350000,52.757200,1.336700,395.930000,995.830000,88.786000,2114.070000,14114.940000,5583.578000,272.650000,1184.700000,2388.000000,63.330000,57.950000,95.465000,2.930000,112.030000,-1.545000,13.660000
6/04/2015,Short,0.762300,0.768800,70.400000,27.100000,73.450800,1.383300,392.650000,988.050000,90.427000,2095.840000,14127.010000,5504.299000,268.700000,1174.900000,2369.000000,64.770000,58.050000,95.461000,3.040000,111.780000,-1.500000,14.710000
6/05/2015,Long,0.770300,0.762300,69.600000,27.050000,63.167100,1.342100,389.000000,982.140000,90.897000,2092.830000,13914.610000,5498.457000,269.250000,1167.800000,2357.000000,64.450000,58.100000,96.306000,3.340000,111.370000,-1.565000,14.210000
6/08/2015,Short,0.769100,0.770300,66.800000,25.250000,68.507000,1.386700,385.390000,977.090000,90.835000,2079.280000,14113.980000,5498.457000,269.650000,1173.200000,2342.000000,64.340000,58.100000,95.299000,3.670000,111.530000,-1.555000,15.290000
6/09/2015,Long,0.776100,0.769100,68.000000,25.000000,52.632500,1.295400,383.870000,971.090000,91.898000,2080.150000,13861.960000,5471.311000,271.400000,1177.300000,2340.000000,64.270000,58.350000,95.166000,3.930000,111.500000,-1.550000,14.470000
6/10/2015,Short,0.775500,0.776100,72.000000,26.100000,56.440400,1.318700,390.780000,977.850000,91.152000,2105.200000,13616.670000,5478.631000,274.700000,1186.100000,2336.000000,65.390000,59.500000,94.646000,4.560000,111.930000,-1.565000,13.220000
6/11/2015,Short,0.773100,0.775500,74.500000,27.500000,77.153800,1.392600,393.000000,976.780000,89.666000,2108.860000,13743.250000,5556.650000,266.900000,1179.900000,2332.000000,65.610000,60.400000,94.976000,4.840000,111.710000,-1.530000,12.850000
6/12/2015,Long,0.776600,0.773100,69.700000,24.450000,62.444500,1.325900,389.380000,979.460000,90.743000,2094.110000,13984.000000,5545.253000,267.800000,1178.800000,2326.000000,65.130000,60.000000,94.972000,4.420000,111.680000,-1.520000,13.780000
6/15/2015,Short,0.775200,0.776600,71.200000,23.900000,65.288800,1.333000,383.020000,970.510000,92.854000,2084.430000,13622.760000,5538.768000,264.700000,1185.300000,2315.000000,64.250000,60.300000,94.810000,4.250000,111.650000,-1.530000,15.390000
6/16/2015,Short,0.774900,0.775200,72.800000,24.800000,69.896300,1.324000,385.490000,965.340000,94.122000,2096.290000,13252.930000,5535.793000,261.550000,1180.500000,2306.000000,62.910000,60.400000,94.999000,3.400000,111.630000,-1.435000,14.810000
6/17/2015,Long,0.780000,0.774900,72.900000,24.650000,67.500700,1.343300,383.740000,969.400000,93.287000,2100.440000,13414.830000,5595.430000,260.400000,1176.400000,2285.000000,61.510000,60.400000,94.296000,3.070000,111.880000,-1.380000,14.500000
6/18/2015,Short,0.777200,0.780000,69.400000,23.000000,51.503300,1.268700,384.220000,977.610000,95.415000,2121.240000,13263.370000,5524.892000,260.600000,1201.500000,2269.000000,61.770000,60.150000,94.042000,3.350000,112.050000,-1.385000,13.190000
6/19/2015,Short,0.772800,0.777200,74.200000,23.100000,62.481500,1.267600,385.590000,974.560000,94.834000,2109.990000,13186.050000,5596.994000,256.900000,1201.500000,2265.000000,61.360000,60.200000,94.085000,3.570000,112.070000,-1.375000,13.960000
6/22/2015,Long,0.773600,0.772800,73.900000,23.750000,57.904000,1.293300,394.250000,987.300000,91.362000,2122.850000,13383.680000,5610.168000,256.700000,1183.700000,2265.000000,60.020000,60.200000,94.329000,2.870000,112.190000,-1.385000,12.740000
6/23/2015,Short,0.770400,0.773600,73.400000,26.650000,65.559700,1.361600,398.830000,990.670000,88.732000,2124.200000,13609.470000,5684.285000,261.300000,1176.200000,2254.000000,61.340000,60.200000,95.432000,2.870000,111.880000,-1.435000,12.110000
6/24/2015,Long,0.773800,0.770400,73.200000,26.450000,68.108400,1.348800,397.320000,993.310000,89.706000,2108.580000,13684.800000,5686.770000,262.450000,1172.600000,2239.000000,62.530000,60.200000,95.264000,3.190000,111.770000,-1.425000,13.260000
6/25/2015,Short,0.765500,0.773800,72.800000,26.800000,65.046000,1.350500,396.390000,988.180000,90.401000,2102.310000,13467.900000,5632.716000,262.300000,1171.500000,2239.000000,62.190000,60.150000,95.187000,3.260000,111.740000,-1.430000,14.010000
6/26/2015,Long,0.767900,0.765500,71.100000,27.700000,58.412700,1.333300,396.850000,980.630000,91.521000,2101.490000,13088.190000,5545.889000,264.450000,1172.900000,2226.000000,62.010000,60.200000,95.472000,3.150000,111.530000,-1.470000,14.020000
6/29/2015,Long,0.770700,0.767900,69.600000,23.400000,62.952800,1.357400,386.170000,959.420000,98.036000,2057.640000,12694.660000,5422.487000,263.850000,1179.000000,2221.000000,61.290000,60.450000,94.790000,2.870000,111.620000,-1.690000,18.850000
6/30/2015,Short,0.764500,0.770700,70.900000,25.300000,65.717200,1.372800,381.310000,972.250000,98.253000,2063.110000,12981.230000,5459.010000,262.350000,1171.800000,2208.000000,59.350000,60.800000,95.485000,2.290000,111.630000,-1.675000,18.230000
7/01/2015,Short,0.763300,0.764500,72.300000,27.900000,58.959900,1.287500,387.070000,971.910000,96.257000,2077.420000,12981.230000,5515.664000,263.550000,1169.300000,2192.000000,59.200000,60.550000,96.310000,2.300000,111.530000,-1.665000,16.090000
7/02/2015,Short,0.752300,0.763300,75.500000,30.950000,72.772200,1.392500,385.460000,971.470000,95.166000,2076.780000,12784.650000,5599.817000,263.450000,1163.500000,2182.000000,55.630000,60.400000,96.113000,1.870000,111.670000,-1.710000,16.790000
7/03/2015,Short,0.750000,0.752300,77.000000,30.900000,68.747200,1.337000,383.420000,964.310000,96.776000,2076.780000,12608.980000,5538.291000,263.450000,1163.500000,2165.000000,55.260000,60.150000,96.113000,1.800000,111.640000,-1.790000,16.790000
7/06/2015,Short,0.745100,0.750000,74.800000,27.100000,64.773200,1.297300,378.680000,943.440000,98.902000,2068.760000,12231.430000,5474.996000,254.300000,1173.200000,2142.000000,52.280000,60.050000,96.298000,0.800000,111.510000,-1.957500,17.010000
7/07/2015,Short,0.742900,0.745100,74.400000,24.750000,64.456900,1.299800,372.740000,930.250000,101.763000,2081.340000,11827.300000,5581.421000,245.100000,1152.600000,2116.000000,49.600000,59.450000,96.865000,-0.500000,111.230000,-2.045000,16.090000
7/08/2015,Long,0.744700,0.742900,71.000000,18.750000,55.379000,1.281100,372.880000,904.570000,105.995000,2046.680000,11107.300000,5469.528000,250.400000,1163.500000,2103.000000,44.590000,59.750000,96.294000,-1.320000,111.330000,-2.165000,19.660000
7/09/2015,Short,0.744600,0.744700,70.900000,19.250000,48.365400,1.291400,381.060000,919.780000,103.830000,2051.310000,11446.370000,5470.974000,255.800000,1159.200000,2102.000000,48.990000,60.050000,96.606000,0.000000,111.410000,-2.090000,19.970000
7/10/2015,Short,0.740700,0.744600,75.100000,23.350000,54.201600,1.290200,388.800000,932.850000,99.147000,2076.620000,11858.550000,5492.038000,254.550000,1157.900000,2110.000000,50.100000,60.300000,96.025000,0.340000,111.430000,-2.017500,16.830000
7/13/2015,Long,0.745200,0.740700,77.300000,24.550000,53.997500,1.272300,396.460000,943.010000,97.268000,2099.600000,12003.830000,5473.170000,255.550000,1155.400000,2123.000000,50.300000,60.350000,96.858000,0.730000,111.240000,-1.895000,13.900000
7/14/2015,Short,0.737900,0.745200,76.600000,25.400000,61.874900,1.337200,398.300000,940.830000,96.989000,2108.950000,11836.170000,5577.403000,254.450000,1153.500000,2130.000000,50.060000,60.350000,96.643000,0.720000,111.130000,-1.607500,13.370000
7/15/2015,Long,0.740500,0.737900,76.500000,25.500000,67.765500,1.359300,400.030000,937.980000,96.585000,2107.400000,11681.200000,5636.225000,253.050000,1147.400000,2125.000000,50.550000,60.500000,97.166000,0.740000,110.940000,-1.615000,13.230000
7/16/2015,Short,0.737100,0.740500,76.000000,23.800000,62.115900,1.292300,405.430000,941.690000,95.106000,2124.290000,11749.080000,5669.607000,253.150000,1143.900000,2120.000000,50.660000,60.450000,97.668000,0.370000,110.990000,-1.665000,12.110000
